timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,stadium_name,result
1720387800,Jul 07 2024 - 9:30pm,complete,,Palmeiras,Bahia,Jonathan Benkenstein Pinheiro,15,1.86,0.86,2.15,1.0,2,0,2,1,1,0,"45'3,61",,4,3,1,0,1,0,0,1,1,0,11,10,5,4,6,6,15,10,44,56,1.9,1.39,1.34,1.14,2.65,65,86,58,29,0,15,64,65,86,12.29,4.86,Allianz Parque,home_win
1720387800,Jul 07 2024 - 9:30pm,complete,,Atlético GO,Atlético PR,,15,0.33,1.14,0.75,1.25,1,2,3,0,0,0,48,"50,78",4,11,1,1,4,0,0,2,0,4,9,12,4,7,5,5,11,11,43,57,1.45,1.21,1.27,1.62,2.19,48,77,34,9,0,0,69,49,93,10.76,8.71,,away_win
1720395000,Jul 07 2024 - 11:30pm,complete,,Botafogo,Atlético Mineiro,,15,2.17,1.83,2.33,1.45,3,0,3,1,1,0,"13,79,90'4",,3,2,2,0,1,1,2,0,1,1,15,6,9,3,6,3,19,12,58,42,1.52,1.43,1.93,0.68,2.92,67,75,67,25,17,33,67,59,75,14.33,6.67,Estádio Nilton Santos,home_win
1720647000,Jul 10 2024 - 9:30pm,complete,,Grêmio,Cruzeiro,Bruno Arleu de Araujo,16,1.43,0.63,1.33,0.92,0,2,2,2,0,2,,"15,17",1,5,1,1,1,0,1,1,0,1,7,11,4,7,3,4,9,10,45,55,1.45,1.23,1.16,1.48,2.07,34,60,34,14,7,26,67,14,81,10.49,5.7,Arena do Grêmio,away_win
1720648800,Jul 10 2024 - 10:00pm,complete,,Vasco da Gama,Corinthians,,16,1.75,0.25,2.0,0.46,2,0,2,0,0,0,"55,90'5",,7,5,3,0,5,0,2,1,2,3,9,10,4,3,5,7,15,10,50,50,1.43,1.3,1.31,1.09,2.69,44,82,44,26,13,26,69,51,82,8.51,5.51,Estádio Nivaldo Pereira,home_win
1720648800,Jul 10 2024 - 10:00pm,complete,,Atlético PR,Bahia,Felipe Fernandes de Lima,16,2.0,0.75,1.27,1.0,1,3,4,2,0,2,61,"9,15,78",9,2,2,0,4,0,1,1,1,3,19,8,10,6,9,2,13,13,52,48,1.66,1.36,2.36,1.07,2.78,73,86,59,34,0,34,73,52,93,10.31,4.56,,away_win
1720737000,Jul 11 2024 - 10:30pm,complete,,Palmeiras,Atlético GO,Wagner do Nascimento Magalhaes,16,2.0,1.13,2.15,0.69,3,1,4,2,1,1,"6,51,53",9,9,2,2,0,2,0,2,0,0,2,20,8,7,4,13,4,9,19,64,36,1.83,1.48,2.16,1.06,1.94,38,69,25,13,0,13,69,32,57,13.0,4.63,Allianz Parque,home_win
1720738800,Jul 11 2024 - 11:00pm,complete,,Flamengo,Fortaleza,Edina Alves Batista,16,2.29,0.83,2.17,1.36,1,2,3,2,1,1,39,"11,63",9,4,1,0,1,0,0,1,1,0,17,6,8,3,9,3,9,12,70,30,1.6,1.06,2.1,0.72,2.37,52,84,45,9,9,23,68,30,92,11.33,4.97,,away_win
1720738800,Jul 11 2024 - 11:00pm,complete,,Criciúma,Fluminense,Anderson Daronco,16,1.29,0.0,1.38,0.83,1,1,2,0,0,0,53,89,2,5,2,0,1,0,0,2,1,0,10,13,5,11,5,2,15,7,41,59,1.53,1.03,1.28,2.09,2.57,58,72,50,15,7,29,64,29,100,8.28,7.43,Estádio Heriberto Hülse,tie
1720744200,Jul 12 2024 - 12:30am,complete,,Atlético Mineiro,São Paulo,Marcelo de Lima Henrique,16,1.0,1.57,1.42,1.0,2,1,3,3,2,1,"13,45'3",18,2,6,3,0,0,1,2,1,0,1,13,9,6,5,7,4,9,13,62,38,1.48,1.39,1.58,1.18,3.07,71,93,65,36,14,43,86,50,71,9.0,6.28,,home_win
1720744200,Jul 12 2024 - 12:30am,complete,,Vitória,Botafogo,Ramon Abatti,16,1.25,1.75,1.08,1.69,0,1,1,0,0,0,,62,4,5,2,0,3,0,0,2,1,2,12,13,6,5,6,8,16,24,46,54,1.2,1.1,1.45,1.42,2.82,69,82,57,26,13,38,76,50,82,8.38,7.13,Estádio Manoel Barradas,away_win
1720897200,Jul 13 2024 - 7:00pm,complete,,Cruzeiro,Bragantino,Savio Pereira Sampaio,17,3.0,0.75,2.42,0.62,2,1,3,1,1,0,"8,84",90'5,1,8,2,0,2,0,1,1,2,0,10,12,5,6,5,6,11,14,53,47,1.63,1.43,1.32,1.47,2.78,57,94,53,23,9,36,86,44,82,12.17,4.75,,home_win
1720897200,Jul 13 2024 - 7:00pm,complete,,Bahia,Cuiabá,,17,3.0,1.14,2.17,1.09,1,2,3,1,0,1,49,"22,51",8,4,2,0,3,0,1,1,2,1,10,10,3,4,7,6,4,8,63,37,1.6,1.17,1.5,1.18,2.58,50,64,43,22,14,36,79,29,79,7.43,5.29,Arena Fonte Nova,away_win
1721167200,Jul 16 2024 - 10:00pm,suspended,,Internacional,Flamengo,,17,1.33,1.88,1.6,1.5,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.62,1.66,0.0,0.0,2.5,71,71,50,13,13,19,40,59,78,12.0,4.88,Estádio José Pinheiro Borda,tie
1721167200,Jul 16 2024 - 10:00pm,suspended,,Fluminense,Atlético PR,,17,0.88,1.38,1.42,1.25,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.44,1.26,0.0,0.0,2.19,57,75,32,13,0,7,69,38,88,11.75,7.88,,tie
1721167200,Jul 16 2024 - 10:00pm,complete,,Juventude,Atlético Mineiro,,17,2.43,1.57,1.83,1.45,1,1,2,2,1,1,43,18,1,8,2,0,1,0,1,1,1,0,5,16,3,6,2,10,8,12,26,74,1.45,1.33,0.73,2.01,2.64,50,86,58,15,7,36,71,50,71,11.15,6.29,,tie
1721174400,Jul 17 2024 - 12:00am,complete,,Corinthians,Criciúma,Jonathan Benkenstein Pinheiro,17,1.43,1.17,1.58,0.91,2,1,3,1,0,1,"54,62",41,5,5,1,0,0,0,0,1,0,0,12,13,7,5,5,8,10,17,54,46,1.73,1.28,1.58,1.42,2.66,63,79,63,31,7,47,79,32,70,9.79,5.71,Arena Corinthians,home_win
1721253600,Jul 17 2024 - 10:00pm,complete,,Atlético GO,Vasco da Gama,,17,0.29,0.43,0.75,0.83,0,1,1,0,0,0,,51,4,6,2,0,2,0,2,0,1,1,13,14,8,6,5,8,13,11,52,48,1.42,1.15,1.86,1.58,2.57,64,86,64,7,0,7,64,72,93,8.86,7.42,,away_win
1721257200,Jul 17 2024 - 11:00pm,complete,,São Paulo,Grêmio,,17,2.0,0.17,2.23,1.0,1,0,1,1,1,0,10,,8,9,5,1,3,0,2,4,2,1,12,13,9,6,3,7,16,8,54,46,1.46,1.16,1.61,1.52,2.21,50,71,50,7,0,36,67,36,78,10.5,7.0,Morumbí,home_win
1721262600,Jul 18 2024 - 12:30am,complete,39750.0,Botafogo,Palmeiras,Anderson Daronco,17,2.29,2.0,2.33,1.58,1,0,1,0,0,0,56,,5,4,2,0,0,0,1,1,0,0,13,13,8,6,5,7,20,10,43,57,1.58,1.68,1.7,1.56,2.57,43,71,57,22,7,15,71,57,79,13.71,5.57,Estádio Nilton Santos,home_win
1721262600,Jul 18 2024 - 12:30am,complete,24813.0,Fortaleza,Vitória,,17,2.25,0.71,2.54,0.67,3,1,4,2,2,0,"25,39,55",90,1,6,4,0,3,0,2,2,2,1,10,9,5,4,5,5,19,19,48,52,1.45,1.39,1.15,1.09,2.23,61,67,41,15,7,41,66,28,61,11.84,4.7,Estádio Governador Plácido Aderaldo Castelo,home_win
1721502000,Jul 20 2024 - 7:00pm,complete,,Flamengo,Criciúma,,18,2.0,1.0,2.17,0.91,2,1,3,1,0,1,"76,89",35,7,4,4,0,9,1,0,4,1,9,14,12,7,5,7,7,12,21,63,37,1.66,1.3,1.81,1.33,2.89,81,100,75,15,0,41,94,48,93,10.11,2.84,,home_win
1721511000,Jul 20 2024 - 9:30pm,complete,,Botafogo,Internacional,Flavio Rodrigues De Souza,18,2.38,1.57,2.33,1.33,1,0,1,1,1,0,38,,2,1,4,0,2,0,1,3,0,2,9,9,5,2,4,7,16,14,48,52,1.59,1.14,1.32,0.93,2.04,47,53,32,7,7,20,60,32,80,9.64,6.52,Estádio Nilton Santos,home_win
1721520000,Jul 21 2024 - 12:00am,complete,,Palmeiras,Cruzeiro,,18,2.11,0.89,2.15,0.92,2,0,2,1,1,0,"36,90'2",,6,4,4,0,4,0,0,4,2,2,11,7,6,3,5,4,16,16,42,58,1.87,1.26,1.51,0.96,2.17,33,73,33,17,6,28,67,28,73,12.56,5.22,Allianz Parque,home_win
1721570400,Jul 21 2024 - 2:00pm,complete,,Grêmio,Vitória,Savio Pereira Sampaio,18,1.25,0.63,1.33,0.67,2,0,2,0,0,0,"63,90'6",,7,4,1,0,7,0,1,0,3,4,11,4,7,0,4,4,11,20,59,41,1.41,1.35,1.58,0.45,2.38,50,69,44,26,7,38,63,32,75,10.13,5.26,Arena do Grêmio,home_win
1721588400,Jul 21 2024 - 7:00pm,complete,,Atlético Mineiro,Vasco da Gama,Raphael Claus,18,1.25,0.75,1.42,0.83,2,0,2,2,2,0,"27,39",,6,1,1,0,1,0,0,1,1,0,8,7,4,2,4,5,13,6,54,46,1.49,1.2,1.08,0.9,2.63,63,88,50,13,7,32,76,44,76,9.13,6.13,,home_win
1721588400,Jul 21 2024 - 7:00pm,complete,48346.0,Bahia,Corinthians,Felipe Fernandes de Lima,18,2.63,0.22,2.17,0.46,0,1,1,1,0,1,,37,6,3,4,0,4,0,1,3,3,1,13,7,8,3,5,4,12,18,65,35,1.59,1.28,1.87,0.89,2.25,36,71,36,12,7,25,71,41,77,10.49,4.44,Arena Fonte Nova,away_win
1721597400,Jul 21 2024 - 9:30pm,complete,,Bragantino,Atlético PR,Denis Ribeiro Serafim,18,2.29,1.38,2.0,1.25,1,0,1,1,1,0,8,,2,11,1,1,7,0,2,0,0,7,8,16,4,8,4,8,6,14,35,65,1.4,1.26,1.11,2.12,2.3,62,81,42,7,0,29,82,20,73,11.71,7.32,Estádio Nabi Abi Chedid,home_win
1721597400,Jul 21 2024 - 9:30pm,complete,,Fortaleza,Atlético GO,Lucas Paulo Torezin,18,2.33,1.0,2.54,0.69,3,1,4,2,1,1,"23,62,74",45,5,6,4,1,3,1,2,3,2,2,9,9,4,3,5,6,12,12,60,40,1.42,1.43,1.17,1.07,2.11,56,67,33,17,0,39,84,28,50,11.33,4.55,Estádio Governador Plácido Aderaldo Castelo,home_win
1721597400,Jul 21 2024 - 9:30pm,complete,,Juventude,São Paulo,Wilton Pereira Sampaio,18,2.25,1.38,1.83,1.0,0,0,0,0,0,0,,,1,4,4,0,2,0,2,2,2,0,10,9,2,3,8,6,13,17,37,63,1.36,1.36,1.06,1.07,2.63,63,88,57,19,7,50,82,38,63,8.88,4.88,,tie
1721602800,Jul 21 2024 - 11:00pm,complete,13231.0,Cuiabá,Fluminense,Anderson Daronco,18,0.75,0.13,0.77,0.83,0,1,1,0,0,0,,73,6,4,1,0,2,1,0,1,1,2,12,11,7,5,5,6,19,7,47,53,1.18,1.16,1.62,1.33,2.0,32,63,38,7,7,38,57,13,82,8.01,6.01,Arena Pantanal,away_win
1721772000,Jul 23 2024 - 10:00pm,suspended,,Atlético PR,Atlético Mineiro,,19,1.75,1.5,1.27,1.45,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.75,1.41,0.0,0.0,2.82,63,82,63,32,7,44,75,51,76,13.25,6.01,,tie
1721858400,Jul 24 2024 - 10:00pm,complete,,Criciúma,Fortaleza,Jonathan Benkenstein Pinheiro,3,1.25,1.14,1.38,1.36,1,1,2,1,1,0,22,63,4,5,0,0,1,0,0,0,1,0,13,14,8,5,5,9,11,8,48,52,1.5,1.02,1.8,1.61,2.65,66,80,47,20,14,21,60,39,93,8.54,7.68,Estádio Heriberto Hülse,tie
1721858400,Jul 24 2024 - 10:00pm,complete,,Cruzeiro,Juventude,,19,3.0,0.29,2.42,0.54,2,0,2,1,1,0,"45,86",,6,5,3,0,4,1,0,3,1,4,9,6,6,3,3,3,14,14,56,44,1.59,1.31,1.38,0.75,3.14,72,100,64,29,14,36,79,50,100,10.29,6.14,Estádio Governador Magalhães Pinto,home_win
1721860200,Jul 24 2024 - 10:30pm,complete,,São Paulo,Botafogo,Felipe Fernandes de Lima,19,2.11,1.89,2.23,1.69,2,2,4,3,1,2,"6,6","11,22",7,1,5,0,3,0,2,3,1,2,12,11,7,7,5,4,17,22,69,31,1.48,1.13,1.58,1.36,2.28,56,73,44,11,6,39,56,39,84,10.45,7.44,Morumbí,tie
1721862000,Jul 24 2024 - 11:00pm,complete,,Vitória,Flamengo,Raphael Claus,19,1.11,1.88,1.08,1.5,1,2,3,1,0,1,75,"39,9",4,7,1,0,1,0,0,1,0,1,10,8,4,5,6,3,9,15,44,56,1.23,1.66,1.19,1.2,2.89,66,71,53,29,18,30,71,47,83,9.78,5.16,Arena Fonte Nova,away_win
1721867400,Jul 25 2024 - 12:30am,complete,,Fluminense,Palmeiras,Wilton Pereira Sampaio,19,0.88,1.75,1.42,1.58,1,0,1,0,0,0,87,,4,2,2,0,3,0,2,0,2,1,10,4,3,2,7,2,14,19,50,50,1.44,1.67,1.12,0.69,2.38,50,69,50,25,0,7,69,50,82,11.38,6.88,,home_win
1721867400,Jul 25 2024 - 12:30am,complete,,Atlético GO,Bahia,,19,0.25,1.0,0.75,1.0,1,1,2,0,0,0,60,90'9,8,4,4,3,4,0,2,5,2,2,14,7,5,3,9,4,18,12,30,70,1.48,1.32,1.57,1.0,2.86,76,88,71,29,0,17,64,77,100,7.92,6.71,,tie
1721948400,Jul 25 2024 - 11:00pm,complete,45180.0,Corinthians,Grêmio,,19,1.63,0.14,1.58,1.0,2,2,4,2,1,1,"25,87","2,76",4,5,1,0,2,0,1,0,2,0,13,15,8,8,5,7,21,17,64,36,1.71,1.21,1.53,1.52,2.13,47,60,47,13,7,34,75,27,60,12.57,7.24,Arena Corinthians,tie
1722117600,Jul 27 2024 - 10:00pm,complete,,Palmeiras,Vitória,Caio Max Augusto Vieira,20,2.2,0.56,2.15,0.67,0,2,2,0,0,0,,"52,83",13,2,2,0,6,1,0,2,2,5,17,8,4,4,13,4,14,9,71,29,1.83,1.25,2.0,0.96,2.44,49,79,43,27,6,27,57,48,79,12.48,5.61,Allianz Parque,away_win
1722117600,Jul 27 2024 - 10:00pm,complete,,Juventude,Criciúma,,20,2.11,0.88,1.83,0.91,1,2,3,0,0,0,60,"57,83",5,7,1,0,2,0,0,1,1,1,10,12,6,8,4,4,13,18,59,41,1.33,1.3,1.41,1.65,2.51,66,89,55,13,0,41,84,43,72,7.0,5.19,,away_win
1722121200,Jul 27 2024 - 11:00pm,complete,,Bahia,Internacional,,20,2.33,1.38,2.17,1.33,1,1,2,1,1,0,13,89,4,2,1,0,3,0,0,1,0,3,7,9,4,3,3,6,12,18,51,49,1.62,1.12,0.93,0.95,1.86,41,47,29,6,6,23,71,23,65,8.32,6.1,Arena Fonte Nova,tie
1722126600,Jul 28 2024 - 12:30am,complete,,Botafogo,Cruzeiro,Wilton Pereira Sampaio,20,2.44,0.8,2.33,0.92,0,3,3,2,0,2,,"13,37,77",8,1,2,0,4,0,1,1,2,2,16,12,11,6,5,6,14,15,59,41,1.56,1.23,2.22,1.35,2.22,37,63,37,11,11,31,69,27,74,10.6,5.56,Estádio Nilton Santos,away_win
1722126600,Jul 28 2024 - 12:30am,complete,41322.0,Fortaleza,São Paulo,,20,2.4,1.33,2.54,1.0,1,0,1,1,1,0,4,,3,10,3,1,3,0,0,4,1,2,9,6,4,2,5,4,15,17,37,63,1.39,1.33,1.12,0.8,2.54,64,74,59,27,6,47,84,37,58,10.74,5.16,Estádio Governador Plácido Aderaldo Castelo,home_win
1722175200,Jul 28 2024 - 2:00pm,complete,,Bragantino,Fluminense,Lucas Paulo Torezin,20,2.38,0.44,2.0,0.83,0,1,1,1,0,1,,44,5,6,1,0,2,0,0,1,1,1,12,5,3,4,9,1,12,13,59,41,1.37,1.18,1.33,0.9,2.2,54,66,48,7,0,42,72,12,75,8.27,6.28,Estádio Nabi Abi Chedid,away_win
1722193200,Jul 28 2024 - 7:00pm,complete,,Flamengo,Atlético GO,,20,2.11,0.9,2.17,0.69,2,0,2,1,1,0,"19,61",,6,3,3,0,2,0,1,2,2,0,11,9,7,4,4,5,9,12,53,47,1.68,1.39,1.57,1.2,2.49,69,85,54,15,0,37,85,42,75,12.22,3.94,,home_win
1722204000,Jul 28 2024 - 10:00pm,complete,,Grêmio,Vasco da Gama,,20,1.44,0.67,1.33,0.83,1,0,1,0,0,0,57,,8,3,3,0,3,0,1,2,1,2,11,9,4,2,7,7,13,13,53,47,1.43,1.17,1.45,0.86,2.11,33,73,33,6,0,22,67,33,78,9.77,4.88,Arena do Grêmio,home_win
1722204000,Jul 28 2024 - 10:00pm,complete,,Atlético Mineiro,Corinthians,Bruno Arleu de Araujo,20,1.44,0.5,1.42,0.46,2,1,3,2,1,1,"31,84",39,4,4,2,1,4,0,1,2,0,4,9,11,5,8,4,3,17,16,68,32,1.45,1.24,1.25,1.49,2.45,44,85,32,16,6,33,80,37,63,9.46,5.82,,home_win
1722204000,Jul 28 2024 - 10:00pm,complete,,Cuiabá,Atlético PR,Jefferson Ferreira de Moraes,20,0.67,1.22,0.77,1.25,1,2,3,1,0,1,90'7,"11,90'4",12,2,0,0,2,0,0,0,0,2,16,9,5,5,11,4,8,12,50,50,1.23,1.35,1.94,1.2,1.84,28,62,22,6,6,17,62,17,73,11.77,7.22,Arena Pantanal,away_win
1722711600,Aug 03 2024 - 7:00pm,complete,,Vitória,Cuiabá,,21,1.0,1.38,1.08,1.09,1,0,1,0,0,0,71,,4,5,3,0,3,0,1,2,0,3,12,7,4,3,8,4,16,17,47,53,1.23,1.17,1.39,0.96,2.84,62,73,55,28,12,23,84,44,84,6.43,5.85,Arena Fonte Nova,home_win
1722722400,Aug 03 2024 - 10:00pm,complete,,Vasco da Gama,Bragantino,,21,1.89,0.67,2.0,0.62,2,2,4,1,0,1,"50,6","5,89",4,3,4,0,1,0,2,2,0,1,8,7,4,4,4,3,8,18,64,36,1.42,1.44,1.25,0.9,2.78,62,89,50,22,11,33,73,56,78,9.11,5.55,Estádio Nivaldo Pereira,tie
1722726000,Aug 03 2024 - 11:00pm,complete,,Atlético GO,Botafogo,Felipe Fernandes de Lima,21,0.33,1.8,0.75,1.69,1,4,5,2,1,1,43,"21,68,81,88",3,7,4,1,2,1,0,5,1,2,6,11,4,10,2,1,17,14,48,52,1.49,1.15,1.04,1.63,2.52,69,79,53,16,5,25,52,59,95,8.97,8.89,,away_win
1722726000,Aug 03 2024 - 11:00pm,complete,15642.0,Criciúma,Atlético Mineiro,Jonathan Benkenstein Pinheiro,21,1.22,1.5,1.38,1.45,2,1,3,0,0,0,"58,66",90'5,5,1,1,0,2,0,0,1,0,2,10,17,6,4,4,13,13,7,28,72,1.53,1.41,1.21,1.72,2.95,76,89,60,24,12,25,71,60,82,10.72,7.41,Estádio Heriberto Hülse,home_win
1722731400,Aug 04 2024 - 12:30am,complete,,São Paulo,Flamengo,,21,2.0,2.0,2.23,1.5,1,0,1,0,0,0,61,,8,3,1,0,3,0,1,0,0,3,13,6,4,0,9,6,11,13,59,41,1.49,1.61,1.46,0.59,2.65,64,74,53,21,11,37,64,43,85,12.01,5.72,Morumbí,home_win
1722798000,Aug 04 2024 - 7:00pm,complete,,Fluminense,Bahia,,21,1.11,1.0,1.42,1.0,1,0,1,1,1,0,45,,3,3,3,0,2,0,2,1,0,2,12,10,7,4,5,6,12,10,49,51,1.4,1.29,1.63,1.14,2.72,79,84,57,31,0,21,69,62,95,8.37,6.39,,home_win
1722798000,Aug 04 2024 - 7:00pm,complete,,Corinthians,Juventude,Lucas Paulo Torezin,21,1.56,0.25,1.58,0.54,1,1,2,1,0,1,48,4,11,3,2,0,7,3,1,1,2,8,25,5,11,4,14,1,16,15,64,36,1.69,1.24,2.89,0.68,2.72,66,84,53,29,12,41,71,36,84,10.8,6.99,Arena Corinthians,tie
1722798000,Aug 04 2024 - 7:00pm,complete,,Atlético PR,Grêmio,,21,1.75,0.25,1.27,1.0,0,2,2,2,0,2,,"18,21",9,0,2,0,0,0,1,1,0,0,14,8,4,8,10,0,12,12,75,25,1.75,1.25,1.77,1.2,2.44,57,69,50,26,0,44,82,38,76,12.25,6.01,,away_win
1722801600,Aug 04 2024 - 8:00pm,complete,,Internacional,Palmeiras,Wagner do Nascimento Magalhaes,21,1.33,1.56,1.6,1.58,1,1,2,1,1,0,31,89,4,11,2,0,0,0,2,0,0,0,11,12,8,6,3,6,19,6,41,59,1.62,1.56,1.63,1.68,2.06,45,62,47,11,0,0,37,56,73,12.11,5.28,Estádio José Pinheiro Borda,tie
1722902400,Aug 06 2024 - 12:00am,complete,,Cruzeiro,Fortaleza,,21,3.0,1.13,2.42,1.36,1,2,3,3,1,2,15,"9,42",5,1,4,0,4,0,0,4,3,1,13,8,8,5,5,3,18,17,69,31,1.56,1.09,1.83,1.04,2.63,50,88,51,19,13,25,76,32,94,10.63,5.63,,away_win
1723316400,Aug 10 2024 - 7:00pm,complete,,Fortaleza,Criciúma,,22,2.45,1.11,2.54,0.91,1,0,1,0,0,0,47,,4,6,2,0,4,0,1,1,1,3,12,10,5,3,7,7,16,13,51,49,1.37,1.34,1.33,1.06,2.65,72,82,63,20,0,39,90,47,72,9.44,5.49,Estádio Governador Plácido Aderaldo Castelo,home_win
1723327200,Aug 10 2024 - 10:00pm,complete,,Cuiabá,Grêmio,Bruno Pereira Vasconcelos,22,0.6,0.56,0.77,1.0,1,3,4,1,0,1,52,"24,64,86",5,5,1,0,2,0,0,1,0,2,10,11,4,7,6,4,15,7,60,40,1.3,1.24,1.34,1.47,2.11,37,64,42,11,5,37,75,27,63,9.99,6.02,Arena Pantanal,away_win
1723336200,Aug 11 2024 - 12:30am,complete,,Cruzeiro,Atlético Mineiro,Raphael Claus,22,2.67,1.33,2.42,1.45,0,0,0,0,0,0,,,4,4,3,0,1,0,1,2,0,1,6,9,2,5,4,4,19,12,35,65,1.59,1.45,0.73,1.17,3.0,62,95,73,22,11,33,78,56,78,12.0,6.11,Estádio Governador Magalhães Pinto,tie
1723336200,Aug 11 2024 - 12:30am,complete,,Vasco da Gama,Fluminense,Anderson Daronco,22,1.8,0.7,2.0,0.83,2,0,2,1,1,0,"23,65",,6,3,3,0,3,0,1,2,1,2,7,13,4,4,3,9,23,12,43,57,1.4,1.15,0.98,1.42,2.5,45,70,45,20,10,30,55,40,90,7.9,6.1,Estádio Nilton Santos,home_win
1723336200,Aug 11 2024 - 12:30am,complete,,Corinthians,Bragantino,Felipe Fernandes de Lima,22,1.5,0.7,1.58,0.62,1,1,2,1,0,1,90'4,39,7,6,4,0,6,0,1,3,0,6,15,10,6,7,9,3,11,18,63,37,1.81,1.38,1.95,1.33,2.5,65,80,50,25,5,35,80,40,70,12.2,5.1,,tie
1723384800,Aug 11 2024 - 2:00pm,complete,,Juventude,Botafogo,Flavio Rodrigues De Souza,22,1.9,1.91,1.83,1.69,3,2,5,2,2,0,"9,45'4,48","69,81",6,12,3,0,5,0,2,1,2,3,12,19,9,11,3,8,10,14,37,63,1.34,1.2,1.57,2.43,2.41,62,81,43,14,9,48,62,38,76,8.65,6.3,,home_win
1723402800,Aug 11 2024 - 7:00pm,complete,,Bahia,Vitória,Braulio da Silva Machado,22,2.2,0.8,2.17,0.67,2,0,2,1,1,0,"15,90'7",,3,7,3,0,4,0,0,3,1,3,6,9,4,6,2,3,10,13,57,43,1.55,1.22,0.9,1.29,2.4,55,70,45,20,10,35,60,45,75,9.8,5.7,Arena Fonte Nova,home_win
1723402800,Aug 11 2024 - 7:00pm,complete,,Flamengo,Palmeiras,Wilton Pereira Sampaio,22,2.2,1.5,2.17,1.58,1,1,2,0,0,0,69,87,4,2,1,0,3,1,1,0,2,2,10,10,8,8,2,2,15,21,52,48,1.67,1.57,1.51,1.45,2.35,50,80,50,10,0,15,75,40,90,13.7,4.1,,tie
1723402800,Aug 11 2024 - 7:00pm,complete,46600.0,São Paulo,Atlético GO,,22,2.09,0.82,2.23,0.69,1,0,1,1,1,0,15,,3,2,1,0,2,0,0,1,0,2,10,12,8,7,2,5,15,8,45,55,1.49,1.38,1.46,1.58,2.23,50,69,41,23,0,36,69,32,69,10.91,5.72,Morumbí,home_win
1723413600,Aug 11 2024 - 10:00pm,complete,,Internacional,Atlético PR,,22,1.29,1.4,1.6,1.25,2,2,4,2,1,1,"12,90'6","39,5",9,0,1,0,2,0,0,1,2,0,13,10,5,6,8,4,18,13,54,46,1.62,1.34,1.66,1.31,1.95,56,71,32,0,0,0,50,44,76,12.61,6.33,Estádio José Pinheiro Borda,tie
1723674600,Aug 14 2024 - 10:30pm,complete,,Internacional,Juventude,,6,1.25,0.33,1.6,0.54,2,1,3,1,0,1,"58,81",45'4,8,1,2,0,4,0,0,2,0,4,18,8,11,4,7,4,19,17,48,52,1.62,1.18,2.3,0.91,2.57,77,88,47,18,6,23,58,48,88,10.13,6.92,Estádio José Pinheiro Borda,home_win
1723921200,Aug 17 2024 - 7:00pm,complete,,Grêmio,Bahia,,23,1.6,0.91,1.33,1.0,0,2,2,1,0,1,,"45,76",1,5,4,0,1,0,0,4,0,1,11,9,6,6,5,3,10,10,40,60,1.43,1.28,1.49,1.33,2.41,51,76,42,23,0,24,67,47,86,9.34,4.95,Arena do Grêmio,away_win
1723921200,Aug 17 2024 - 7:00pm,complete,,Atlético Mineiro,Cuiabá,,23,1.6,1.22,1.42,1.09,1,1,2,2,1,1,11,44,8,6,4,0,5,0,2,2,1,4,12,9,5,7,7,2,13,14,60,40,1.43,1.15,1.46,1.26,2.79,63,84,47,21,11,41,84,32,75,7.39,6.42,,tie
1723930200,Aug 17 2024 - 9:30pm,complete,,Bragantino,Fortaleza,,23,2.11,1.33,2.0,1.36,1,2,3,2,1,1,38,"26,9",9,2,3,0,4,0,0,3,1,3,12,10,10,8,2,2,19,13,61,39,1.36,1.08,2.0,1.47,2.33,62,73,50,11,6,39,84,11,61,8.44,6.44,Estádio Nabi Abi Chedid,away_win
