timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,stadium_name,
1727474400,Sep 27 2024 - 10:00pm,incomplete,N/A,São Paulo,Corinthians,N/A,28,1.40,0.20,1.40,0.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,1.23,0.00,0.00,1.90,30,60,30,10,0,10,60,30,70,12.00,5.40,Morumbí,
1727474400,Sep 27 2024 - 10:00pm,incomplete,N/A,Fortaleza,Cuiabá,N/A,28,1.80,1.20,1.80,1.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.34,1.24,0.00,0.00,2.40,50,60,30,20,10,40,90,20,50,10.20,5.60,Estádio Governador Plácido Aderaldo Castelo,
1727474400,Sep 27 2024 - 10:00pm,incomplete,N/A,Atlético GO,Fluminense,N/A,28,0.20,0.00,0.20,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.39,0.99,0.00,0.00,2.60,50,80,70,10,0,30,80,40,100,8.60,7.60,N/A,
1727474400,Sep 27 2024 - 10:00pm,incomplete,N/A,Juventude,Bragantino,N/A,28,2.20,1.25,2.20,1.25,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.33,1.48,0.00,0.00,02.03,45,78,13,13,0,23,80,33,55,9.55,5.10,N/A,
1727992800,Oct 03 2024 - 10:00pm,incomplete,N/A,Grêmio,Fortaleza,N/A,29,1.50,1.00,1.50,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,01.03,0.00,0.00,2.13,25,63,38,13,13,25,63,13,75,11.00,7.25,Arena do Grêmio,
1727992800,Oct 03 2024 - 10:00pm,incomplete,N/A,Atlético Mineiro,Vitória,N/A,29,1.25,0.50,1.25,0.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.47,1.37,0.00,0.00,2.50,63,88,50,25,0,25,50,50,63,9.00,7.25,N/A,
1727992800,Oct 03 2024 - 10:00pm,incomplete,N/A,Bahia,Flamengo,N/A,29,3.00,1.80,3.00,1.80,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.72,0.00,0.00,2.15,53,53,33,10,10,23,68,30,65,10.75,6.10,Arena Fonte Nova,
1727992800,Oct 03 2024 - 10:00pm,incomplete,N/A,Fluminense,Cruzeiro,N/A,29,1.20,1.00,1.20,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.72,1.12,0.00,0.00,2.40,60,80,50,20,0,10,80,40,80,9.60,7.00,N/A,
1727992800,Oct 03 2024 - 10:00pm,incomplete,N/A,Vasco da Gama,Juventude,N/A,29,1.40,0.50,1.40,0.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.28,0.00,0.00,3.33,80,90,65,33,23,45,80,43,90,6.60,7.90,Estádio Club de Regatas Vasco da Gama,
1727992800,Oct 03 2024 - 10:00pm,incomplete,N/A,Corinthians,Internacional,N/A,29,1.20,1.50,1.20,1.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.71,01.04,0.00,0.00,1.55,23,33,33,10,0,20,45,13,58,08.05,8.30,Arena Corinthians,
1727992800,Oct 03 2024 - 10:00pm,incomplete,N/A,Bragantino,Palmeiras,N/A,29,2.00,2.60,2.00,2.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,1.63,0.00,0.00,2.20,50,70,50,10,0,20,80,30,60,11.00,7.60,Estádio Nabi Abi Chedid,
1727992800,Oct 03 2024 - 10:00pm,incomplete,N/A,Atlético PR,Botafogo,N/A,29,2.60,2.00,2.60,2.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,01.05,0.00,0.00,2.50,50,70,40,30,10,50,60,40,80,9.60,7.20,N/A,
1727992800,Oct 03 2024 - 10:00pm,incomplete,N/A,Cuiabá,São Paulo,N/A,29,0.80,1.60,0.80,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16,1.43,0.00,0.00,2.50,30,70,60,30,10,20,70,40,70,7.60,6.00,Arena Pantanal,
1727992800,Oct 03 2024 - 10:00pm,incomplete,N/A,Criciúma,Atlético GO,N/A,29,0.50,1.40,0.50,1.40,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.48,1.34,0.00,0.00,2.90,70,80,48,25,13,13,78,58,80,8.40,8.10,Estádio Heriberto Hülse,
1729288800,Oct 18 2024 - 10:00pm,incomplete,N/A,Internacional,Grêmio,N/A,30,2.00,0.00,2.00,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,01.08,0.00,0.00,1.75,50,50,38,0,0,13,63,38,50,10.25,6.75,Estádio José Pinheiro Borda,
1729288800,Oct 18 2024 - 10:00pm,incomplete,N/A,Cruzeiro,Bahia,N/A,30,3.00,1.20,3.00,1.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.59,1.37,0.00,0.00,3.35,88,100,78,45,13,13,68,88,100,11.40,5.80,Estádio Governador Magalhães Pinto,
1729288800,Oct 18 2024 - 10:00pm,incomplete,N/A,Vitória,Bragantino,N/A,30,1.17,1.25,1.17,1.25,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.21,1.48,0.00,0.00,2.79,59,79,46,38,9,21,100,46,67,7.58,5.67,Estádio Manoel Barradas,
1729288800,Oct 18 2024 - 10:00pm,incomplete,N/A,Flamengo,Fluminense,N/A,30,2.25,0.00,2.25,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.65,0.99,0.00,0.00,2.45,45,90,55,0,0,30,78,38,100,12.90,4.25,N/A,
1729288800,Oct 18 2024 - 10:00pm,incomplete,N/A,Botafogo,Criciúma,N/A,30,2.00,1.75,2.00,1.75,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.38,0.00,0.00,2.93,68,80,58,35,10,23,80,68,90,9.90,4.10,Estádio Nilton Santos,
1729288800,Oct 18 2024 - 10:00pm,incomplete,N/A,Corinthians,Atlético PR,N/A,30,1.20,1.00,1.20,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.71,1.25,0.00,0.00,1.70,30,60,20,10,0,20,60,10,60,11.20,8.00,Arena Corinthians,
1729288800,Oct 18 2024 - 10:00pm,incomplete,N/A,São Paulo,Vasco da Gama,N/A,30,1.40,0.00,1.40,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,1.14,0.00,0.00,2.00,40,70,40,0,0,10,60,40,80,12.00,5.80,Morumbí,
1729288800,Oct 18 2024 - 10:00pm,incomplete,N/A,Fortaleza,Atlético Mineiro,N/A,30,1.80,1.60,1.80,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.34,1.49,0.00,0.00,2.40,60,70,40,20,10,40,90,30,40,13.60,6.60,Estádio Governador Plácido Aderaldo Castelo,
1729288800,Oct 18 2024 - 10:00pm,incomplete,N/A,Atlético GO,Cuiabá,N/A,30,0.20,1.20,0.20,1.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.39,1.24,0.00,0.00,3.00,50,70,70,30,10,20,80,60,90,7.40,7.80,N/A,
1729288800,Oct 18 2024 - 10:00pm,incomplete,N/A,Juventude,Palmeiras,N/A,30,2.20,2.60,2.20,2.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.33,1.63,0.00,0.00,1.90,30,70,20,10,0,10,60,40,60,11.00,6.00,N/A,
1729807200,Oct 24 2024 - 10:00pm,incomplete,N/A,Grêmio,Atlético GO,N/A,31,1.50,1.40,1.50,1.40,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.34,0.00,0.00,1.90,33,68,23,0,0,13,90,20,68,10.65,5.85,Arena do Grêmio,
1729807200,Oct 24 2024 - 10:00pm,incomplete,N/A,Atlético Mineiro,Internacional,N/A,31,1.25,1.50,1.25,1.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.47,01.04,0.00,0.00,2.13,38,63,38,13,0,13,63,38,75,7.50,9.00,N/A,
1729807200,Oct 24 2024 - 10:00pm,incomplete,N/A,Vitória,Fluminense,N/A,31,1.17,0.00,1.17,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.21,0.99,0.00,0.00,2.87,54,82,64,25,9,39,90,34,92,7.23,6.17,Estádio Manoel Barradas,
1729807200,Oct 24 2024 - 10:00pm,incomplete,N/A,Flamengo,Juventude,N/A,31,2.25,0.50,2.25,0.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.65,1.28,0.00,0.00,2.88,75,100,50,13,13,25,88,50,100,11.50,5.75,N/A,
1729807200,Oct 24 2024 - 10:00pm,incomplete,N/A,Vasco da Gama,Bahia,N/A,31,1.40,1.20,1.40,1.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.37,0.00,0.00,3.30,80,90,80,40,10,20,60,80,90,8.00,6.20,Estádio Club de Regatas Vasco da Gama,
1729807200,Oct 24 2024 - 10:00pm,incomplete,N/A,Palmeiras,Fortaleza,N/A,31,1.00,1.00,1.00,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.68,01.03,0.00,0.00,1.75,13,50,25,13,13,13,50,13,63,12.50,6.75,Allianz Parque,
1729807200,Oct 24 2024 - 10:00pm,incomplete,N/A,Bragantino,Botafogo,N/A,31,2.00,2.00,2.00,2.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,01.05,0.00,0.00,2.50,70,80,50,10,10,50,80,30,70,8.80,9.00,Estádio Nabi Abi Chedid,
1729807200,Oct 24 2024 - 10:00pm,incomplete,N/A,Atlético PR,Cruzeiro,N/A,31,2.60,1.00,2.60,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,1.12,0.00,0.00,2.00,30,60,30,20,0,30,60,20,70,9.80,5.40,N/A,
1729807200,Oct 24 2024 - 10:00pm,incomplete,N/A,Cuiabá,Corinthians,N/A,31,0.80,0.20,0.80,0.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16,1.23,0.00,0.00,2.10,10,60,30,20,10,10,70,30,70,9.20,5.00,Arena Pantanal,
1729807200,Oct 24 2024 - 10:00pm,incomplete,N/A,Criciúma,São Paulo,N/A,31,0.50,1.60,0.50,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.48,1.43,0.00,0.00,3.40,80,90,78,45,13,23,78,68,80,8.00,8.70,Estádio Heriberto Hülse,
1730847600,Nov 05 2024 - 11:00pm,incomplete,N/A,Internacional,Criciúma,N/A,32,2.00,1.75,2.00,1.75,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,1.38,0.00,0.00,2.38,63,75,50,25,0,13,63,63,75,9.25,4.00,Estádio José Pinheiro Borda,
1730847600,Nov 05 2024 - 11:00pm,incomplete,N/A,Cruzeiro,Flamengo,N/A,32,3.00,1.80,3.00,1.80,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.59,1.72,0.00,0.00,3.15,78,90,58,35,23,23,68,68,90,13.00,5.60,Estádio Governador Magalhães Pinto,
1730847600,Nov 05 2024 - 11:00pm,incomplete,N/A,Bahia,São Paulo,N/A,32,3.00,1.60,3.00,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.43,0.00,0.00,2.15,43,53,53,20,0,23,78,30,55,8.75,6.70,Arena Fonte Nova,
1730847600,Nov 05 2024 - 11:00pm,incomplete,N/A,Fluminense,Grêmio,N/A,32,1.20,0.00,1.20,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.72,01.08,0.00,0.00,2.60,75,75,65,20,0,13,100,53,75,8.90,8.25,N/A,
1730847600,Nov 05 2024 - 11:00pm,incomplete,N/A,Botafogo,Vasco da Gama,N/A,32,2.00,0.00,2.00,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.14,0.00,0.00,2.40,50,70,40,10,10,10,70,60,80,13.00,5.20,Estádio Nilton Santos,
1730847600,Nov 05 2024 - 11:00pm,incomplete,N/A,Corinthians,Palmeiras,N/A,32,1.20,2.60,1.20,2.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.71,1.63,0.00,0.00,1.80,20,50,40,20,0,20,50,20,50,12.00,7.20,Arena Corinthians,
1730847600,Nov 05 2024 - 11:00pm,incomplete,N/A,Bragantino,Cuiabá,N/A,32,2.00,1.20,2.00,1.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,1.24,0.00,0.00,2.80,60,70,60,20,10,40,90,30,70,8.00,7.40,Estádio Nabi Abi Chedid,
1730847600,Nov 05 2024 - 11:00pm,incomplete,N/A,Atlético PR,Vitória,N/A,32,2.60,0.50,2.60,0.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,1.37,0.00,0.00,2.33,58,68,45,33,0,33,43,45,65,9.35,5.15,N/A,
1730847600,Nov 05 2024 - 11:00pm,incomplete,N/A,Atlético GO,Atlético Mineiro,N/A,32,0.20,1.60,0.20,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.39,1.49,0.00,0.00,3.00,60,80,80,30,10,20,80,70,80,10.80,8.80,N/A,
1730847600,Nov 05 2024 - 11:00pm,incomplete,N/A,Juventude,Fortaleza,N/A,32,2.20,1.00,2.20,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.33,01.03,0.00,0.00,02.03,33,65,25,13,13,23,43,33,68,9.55,6.60,N/A,
1731452400,Nov 12 2024 - 11:00pm,incomplete,N/A,Internacional,Fluminense,N/A,33,2.00,0.00,2.00,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,0.99,0.00,0.00,1.95,45,65,43,0,0,30,53,25,75,11.15,5.50,Estádio José Pinheiro Borda,
1731452400,Nov 12 2024 - 11:00pm,incomplete,N/A,Cruzeiro,Criciúma,N/A,33,3.00,1.75,3.00,1.75,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.59,1.38,0.00,0.00,3.38,75,100,75,50,13,25,88,75,100,9.50,4.50,Estádio Governador Magalhães Pinto,
1731452400,Nov 12 2024 - 11:00pm,incomplete,N/A,Vitória,Corinthians,N/A,33,1.17,0.20,1.17,0.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.21,1.23,0.00,0.00,2.67,44,72,44,35,9,9,90,54,72,8.43,5.37,Estádio Manoel Barradas,
1731452400,Nov 12 2024 - 11:00pm,incomplete,N/A,Flamengo,Atlético Mineiro,N/A,33,2.25,1.60,2.25,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.65,1.49,0.00,0.00,2.85,55,90,65,20,10,20,78,68,80,15.10,5.45,N/A,
1731452400,Nov 12 2024 - 11:00pm,incomplete,N/A,Botafogo,Cuiabá,N/A,33,2.00,1.20,2.00,1.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.24,0.00,0.00,2.90,50,60,50,30,20,30,70,50,80,10.60,5.80,Estádio Nilton Santos,
1731452400,Nov 12 2024 - 11:00pm,incomplete,N/A,Palmeiras,Grêmio,N/A,33,1.00,0.00,1.00,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.68,01.08,0.00,0.00,1.63,25,50,25,0,0,13,88,13,50,11.25,7.00,Allianz Parque,
1731452400,Nov 12 2024 - 11:00pm,incomplete,N/A,São Paulo,Atlético PR,N/A,33,1.40,1.00,1.40,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,1.25,0.00,0.00,1.80,40,70,20,0,0,10,60,20,80,11.80,7.40,Morumbí,
1731452400,Nov 12 2024 - 11:00pm,incomplete,N/A,Fortaleza,Vasco da Gama,N/A,33,1.80,0.00,1.80,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.34,1.14,0.00,0.00,1.90,50,70,20,0,0,20,90,30,50,12.60,5.00,Estádio Governador Plácido Aderaldo Castelo,
1731452400,Nov 12 2024 - 11:00pm,incomplete,N/A,Atlético GO,Bragantino,N/A,33,0.20,1.25,0.20,1.25,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.39,1.48,0.00,0.00,2.53,55,78,53,23,0,13,90,53,75,8.95,7.10,N/A,
1731452400,Nov 12 2024 - 11:00pm,incomplete,N/A,Juventude,Bahia,N/A,33,2.20,1.20,2.20,1.20,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.33,1.37,0.00,0.00,2.50,70,90,40,20,0,10,60,70,80,9.20,5.40,N/A,
1732057200,Nov 19 2024 - 11:00pm,incomplete,N/A,Grêmio,Juventude,N/A,34,1.50,0.50,1.50,0.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.28,0.00,0.00,2.63,63,88,38,13,13,38,100,13,88,9.25,7.75,Arena do Grêmio,
1732057200,Nov 19 2024 - 11:00pm,incomplete,N/A,Atlético Mineiro,Botafogo,N/A,34,1.25,2.00,1.25,2.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.47,01.05,0.00,0.00,2.68,55,90,45,23,10,43,68,45,78,9.25,9.30,Estádio Raimundo Sampaio,
1732057200,Nov 19 2024 - 11:00pm,incomplete,N/A,Bahia,Palmeiras,N/A,34,3.00,2.60,3.00,2.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.63,0.00,0.00,1.75,23,43,33,10,0,13,68,20,55,10.95,6.90,Arena Fonte Nova,
1732057200,Nov 19 2024 - 11:00pm,incomplete,N/A,Fluminense,Fortaleza,N/A,34,1.20,1.00,1.20,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.72,01.03,0.00,0.00,2.73,63,75,65,33,13,13,63,53,88,10.15,8.00,N/A,
1732057200,Nov 19 2024 - 11:00pm,incomplete,N/A,Vasco da Gama,Internacional,N/A,34,1.40,1.50,1.40,1.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,01.04,0.00,0.00,2.45,43,53,53,20,10,20,55,43,78,5.85,7.90,Estádio Club de Regatas Vasco da Gama,
1732057200,Nov 19 2024 - 11:00pm,incomplete,N/A,Corinthians,Cruzeiro,N/A,34,1.20,1.00,1.20,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.71,1.12,0.00,0.00,1.60,20,50,30,10,0,30,50,0,50,10.00,6.80,Arena Corinthians,
1732057200,Nov 19 2024 - 11:00pm,incomplete,N/A,Bragantino,São Paulo,N/A,34,2.00,1.60,2.00,1.60,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,1.43,0.00,0.00,2.60,70,80,70,20,0,30,90,40,60,8.80,7.40,Estádio Nabi Abi Chedid,
1732057200,Nov 19 2024 - 11:00pm,incomplete,N/A,Atlético PR,Atlético GO,N/A,34,2.60,1.40,2.60,1.40,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,1.34,0.00,0.00,2.10,40,60,30,20,0,20,70,40,70,10.00,5.00,N/A,
1732057200,Nov 19 2024 - 11:00pm,incomplete,N/A,Cuiabá,Flamengo,N/A,34,0.80,1.80,0.80,1.80,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16,1.72,0.00,0.00,2.50,40,70,40,20,20,20,60,40,80,9.60,5.40,Arena Pantanal,
1732057200,Nov 19 2024 - 11:00pm,incomplete,N/A,Criciúma,Vitória,N/A,34,0.50,0.50,0.50,0.50,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.48,1.37,0.00,0.00,3.13,88,88,63,38,13,25,50,63,75,7.75,8.25,Estádio Heriberto Hülse,
1732316400,Nov 22 2024 - 11:00pm,incomplete,N/A,Internacional,Bragantino,N/A,35,2.00,1.25,2.00,1.25,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.55,1.48,0.00,0.00,1.88,50,63,25,13,0,13,63,38,50,11.50,5.00,Estádio José Pinheiro Borda,
1732316400,Nov 22 2024 - 11:00pm,incomplete,N/A,Cruzeiro,Grêmio,N/A,35,3.00,0.00,3.00,0.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.59,01.08,0.00,0.00,2.75,63,75,63,25,13,25,88,50,75,10.50,7.25,Estádio Governador Magalhães Pinto,
1732316400,Nov 22 2024 - 11:00pm,incomplete,N/A,Bahia,Atlético PR,N/A,35,3.00,1.00,3.00,1.00,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.25,0.00,0.00,1.65,33,53,13,0,0,13,78,10,65,10.15,7.70,Arena Fonte Nova,
1732316400,Nov 22 2024 - 11:00pm,incomplete,N/A,Fluminense,Criciúma,N/A,35,1.20,1.75,1.20,1.75,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.72,1.38,0.00,0.00,3.23,88,100,78,45,0,13,100,78,100,7.90,5.50,N/A,
